File,Fitness (Output 1),Fitness (Output 2),Accuracy
points_prob810_10.txt,3280.2195038172804,3407.4145365004697,96.26711011176754
points_prob810_100.txt,3280.3822306372685,3412.1870536285596,96.1372333661741
points_prob810_11.txt,3310.9423923826457,3413.518794775736,96.99499523629167
points_prob810_12.txt,3303.047198394931,3448.2830232433043,95.78816982627572
points_prob810_13.txt,3303.2685949731967,3443.097578564776,95.93886085418858
points_prob810_14.txt,3325.161740795229,3441.6665305232364,96.61487280377814
points_prob810_15.txt,3291.341098612522,3461.511784163397,95.0839200857436
points_prob810_16.txt,3327.1867937165575,3425.316922089317,97.13515185295894
points_prob810_17.txt,3281.3234298032135,3454.4832292172896,94.98738920051696
points_prob810_18.txt,3344.041102905936,3415.7234074902635,97.901401956987
points_prob810_19.txt,3292.879183219959,3485.0372827832985,94.48619673273986
points_prob810_2.txt,3303.020019282875,3426.044943366733,96.40912696367133
points_prob810_20.txt,3296.307566380552,3438.3485512232883,95.86891838547895
points_prob810_21.txt,3272.734649301748,3421.4084629428285,95.65460203739595
points_prob810_22.txt,3279.360320438591,3404.6138111482765,96.3210661279835
points_prob810_23.txt,3313.630791012759,3411.379205878632,97.13463649255324
points_prob810_24.txt,3313.729774318278,3451.201709624243,96.0166936947614
points_prob810_25.txt,3277.8108229730633,3450.4793168595497,94.99581136328501
points_prob810_26.txt,3300.8461436273274,3416.4474580055776,96.61632980459372
points_prob810_27.txt,3281.6792326354393,3437.5165742919753,95.46657191933296
points_prob810_28.txt,3263.3918625146052,3413.195259734239,95.61105105861135
points_prob810_29.txt,3311.3363641392257,3390.257954976063,97.67210661002949
points_prob810_3.txt,3301.0225555359666,3451.8349821274164,95.63094912206661
points_prob810_30.txt,3279.616568578532,3427.819287378493,95.67647222986186
points_prob810_31.txt,3279.6725234483165,3411.492042461751,96.13601563853237
points_prob810_32.txt,3290.486873718741,3415.8315258593184,96.33047908857144
points_prob810_33.txt,3279.381181084217,3422.249471132419,95.82531047916486
points_prob810_34.txt,3251.110067326076,3412.977355697731,95.25729966823751
points_prob810_35.txt,3310.37744203752,3382.269677136145,97.87443811519196
points_prob810_36.txt,3310.3068270807635,3450.7956876790477,95.92879807112617
points_prob810_37.txt,3290.561411306485,3452.7355764898116,95.30302388959078
points_prob810_38.txt,3305.7229126196216,3429.9124328771954,96.37922184055886
points_prob810_39.txt,3311.253338994007,3442.8854667882015,96.17669164240334
points_prob810_4.txt,3306.1055608460424,3451.9988285816507,95.77365824902228
points_prob810_40.txt,3291.3016205915756,3439.041566925364,95.70403720168251
points_prob810_41.txt,3314.5408362761527,3427.70053513025,96.69867021070448
points_prob810_42.txt,3280.9501078380363,3446.530964710545,95.19572408987729
points_prob810_43.txt,3301.0049899427095,3414.0250448983484,96.68953644248957
points_prob810_44.txt,3316.92178844764,3427.822360886028,96.76469312692966
points_prob810_45.txt,3271.410378053836,3449.0408997450404,94.8498574863425
points_prob810_46.txt,3313.116832454066,3404.1875717200787,97.32474379430285
points_prob810_47.txt,3313.2313575961452,3438.3345032264747,96.36151905776082
points_prob810_48.txt,3281.362148217385,3452.0811902200653,95.05460524838358
points_prob810_49.txt,3285.1249936181484,3415.752437402535,96.17573444860889
points_prob810_5.txt,3302.0241426646608,3416.3471838758887,96.65364686145489
points_prob810_50.txt,3282.845514736311,3434.9816970043557,95.57097546107094
