File,Fitness (Output 1),Fitness (Output 2),Accuracy
points_prob710_10.txt,2894.6733257266433,3017.5071670924167,95.92929413042181
points_prob710_100.txt,2857.7706541702023,3015.0279295815667,94.7842182863895
points_prob710_11.txt,2915.7321446510095,2975.6553135777335,97.98621941683574
points_prob710_12.txt,2898.2162963475785,3029.6852268501957,95.6606406059121
points_prob710_13.txt,2846.0996404960015,3014.7353093387237,94.40628607359521
points_prob710_14.txt,2850.8233147130086,2954.469733442258,96.4918774575331
points_prob710_15.txt,2885.387108435615,2972.1475015084375,97.08088535213042
points_prob710_16.txt,2880.0768833856314,2999.440340420688,96.02047570586734
points_prob710_17.txt,2895.220274303542,2980.817490696805,97.12839794249686
points_prob710_18.txt,2889.5887166305383,3013.142774325785,95.89949541229778
points_prob710_19.txt,2894.0118482685757,3010.2637937988084,96.13814756800672
points_prob710_2.txt,2888.045314144621,3011.736056065349,95.89304176667052
points_prob710_20.txt,2868.0583568234683,2992.8068303726004,95.83172317427513
points_prob710_21.txt,2892.896052367674,2981.9070633100973,97.01496361044816
points_prob710_22.txt,2861.046775463931,3007.0941510284747,95.14323901316516
points_prob710_23.txt,2897.1559456978343,2971.101715659249,97.5111666634743
points_prob710_24.txt,2883.3658932273406,3009.373612619725,95.8128256702998
points_prob710_25.txt,2876.6448325118668,3006.4913548450313,95.68112769977157
points_prob710_26.txt,2884.7673980320506,2984.2093761863093,96.66772784283182
points_prob710_27.txt,2893.874491613373,3003.6902596174373,96.34397163114778
points_prob710_28.txt,2878.688215667202,3011.5734904824403,95.58751346313815
points_prob710_29.txt,2867.6882235947437,2999.8034681620543,95.59586999716831
points_prob710_3.txt,2895.888495355238,2981.326500485119,97.13422850144126
points_prob710_30.txt,2860.127588871706,3013.0721354002367,94.92396664747574
points_prob710_31.txt,2900.2030353575874,2974.6635830921605,97.49684138543252
points_prob710_32.txt,2895.1457446664017,3017.2511078130156,95.95309244131428
points_prob710_33.txt,2887.0613128485084,3020.3896878784635,95.5857227441534
points_prob710_34.txt,2872.1021304284404,3009.4204714465377,95.43705034504225
points_prob710_35.txt,2885.6662929956183,2991.9649857806967,96.4471946265995
points_prob710_36.txt,2878.489229001862,2999.3858451031897,95.96928763604376
points_prob710_37.txt,2892.4853028090006,2994.5648913494315,96.5911712638015
points_prob710_38.txt,2892.7016174453265,3015.420945840406,95.93027538777417
points_prob710_39.txt,2909.5209248275073,3008.428102685356,96.71233034389078
points_prob710_4.txt,2874.918328342569,3028.125007709801,94.94054310911346
points_prob710_40.txt,2915.5659016579393,2998.903713340687,97.22105743802253
points_prob710_41.txt,2861.414430657624,3026.689334401282,94.53941632313739
points_prob710_42.txt,2893.883224897075,2978.4758625277564,97.15986828381111
points_prob710_43.txt,2904.277600632053,3006.3038092830766,96.60625754669304
points_prob710_44.txt,2875.1206272295144,3025.9109269008827,95.0166973412596
points_prob710_45.txt,2869.999938394148,2998.313209322824,95.72048475357062
points_prob710_46.txt,2879.057005288714,2988.7616629591043,96.32942770144562
points_prob710_47.txt,2888.840198381398,2997.365239709146,96.3793187466777
points_prob710_48.txt,2894.6232509100346,3006.294015634219,96.28543435394405
points_prob710_49.txt,2842.0977516911275,3014.7962269668774,94.27163687777671
points_prob710_5.txt,2852.8735247250256,2948.7625008103696,96.74816211685437
points_prob710_50.txt,2897.490742376834,2968.302388670661,97.61440591214361
points_prob710_51.txt,2871.3451536703033,3004.9893290724876,95.55259068279506
points_prob710_52.txt,2875.5324581395685,2987.0378257349566,96.26702525710559
points_prob710_53.txt,2915.143080791695,2990.9671835735494,97.4648968668636
points_prob710_54.txt,2929.6470880190504,3037.9936493139276,96.43361462196127
points_prob710_55.txt,2852.892718584898,3052.941658364233,93.44733826697097
points_prob710_56.txt,2837.9742268839723,2970.328811001583,95.54411001141045
points_prob710_57.txt,2904.876667637238,2941.4294782334587,98.75731133903732
points_prob710_58.txt,2850.853021144802,3016.42774893086,94.51090025793773
points_prob710_59.txt,2903.2072910822476,2963.4790451410463,97.96618254623324
points_prob710_6.txt,2913.097059184697,3025.889651534272,96.27241554256997
points_prob710_60.txt,2858.646031858444,3022.042675065897,94.59317220912872
points_prob710_61.txt,2857.790063700029,2963.355365136274,96.43764285990753
points_prob710_62.txt,2883.6452677123502,2982.6770761897806,96.67976767354452
points_prob710_63.txt,2902.8867575248073,3008.4484254650947,96.4911591288467
