File,Fitness (Output 1),Fitness (Output 2),Accuracy
points_prob410_10.txt,1682.9177368692826,1718.0590786952225,97.95459060391404
points_prob410_100.txt,1658.4301682104365,1756.916678841014,94.39435507575999
points_prob410_11.txt,1685.6886700177308,1726.5923385779683,97.63095968594845
points_prob410_12.txt,1637.5012482687973,1756.6896034744238,93.21517273342468
points_prob410_13.txt,1638.4267733028673,1707.1613060075497,95.97375289243006
points_prob410_14.txt,1646.0961143242118,1700.7090925867965,96.78881129638005
points_prob410_15.txt,1652.0707735646079,1717.838647327308,96.17147548374088
points_prob410_16.txt,1659.367217806128,566.9172886292706,292.70005538519626
points_prob410_17.txt,1635.8594167452222,1737.0390587203565,94.17516598333307
points_prob410_18.txt,1640.007682844529,2137.758189952079,76.71623902801149
points_prob410_19.txt,1643.6248856054654,1702.6966307773205,96.53069465786824
points_prob410_2.txt,1658.90159089067,1708.9738572202368,97.07003906946751
points_prob410_20.txt,1634.913208934212,1726.8425034641364,94.67645171198245
points_prob410_21.txt,1645.4945150038816,1703.8783571755903,96.57347357422346
points_prob410_22.txt,1671.3795279250908,1702.2434470874082,98.18686808780927
points_prob410_23.txt,1664.9416976576013,1737.156999041335,95.84290300625756
points_prob410_24.txt,1666.3570639185218,1719.5082079492317,96.90893339240871
points_prob410_25.txt,1677.3996578365682,1732.7884152440192,96.80348985945575
points_prob410_26.txt,1626.808324480135,1745.1425216786736,93.2192244628415
points_prob410_27.txt,1619.9099713441522,1696.6667630209213,95.47602432312028
points_prob410_28.txt,1643.6314726536618,2105.4577279946416,78.06528009560898
points_prob410_29.txt,1671.928668378227,577.6059656502912,289.45834492826003
points_prob410_3.txt,1642.8621885714615,1731.4965621581496,94.88105402437454
points_prob410_30.txt,1650.8693459186031,1703.06244349998,96.93533858487805
points_prob410_31.txt,1642.171876576246,551.6502273119106,297.6835312074909
points_prob410_32.txt,1633.0716611392118,1707.8810496191768,95.61975416867317
points_prob410_33.txt,1598.1123782449731,1700.8059552357481,93.9620638865566
points_prob410_34.txt,1632.6473264093142,1661.1267552596282,98.28553548005054
points_prob410_35.txt,1663.9028916451582,1695.1764054364792,98.15514693980957
points_prob410_36.txt,1672.2788491064043,1736.37599366338,96.3085676840219
points_prob410_37.txt,1647.6578800387001,1749.089376025213,94.20089691374064
points_prob410_38.txt,1669.8922851596085,2167.8427019859128,77.03014077681269
points_prob410_39.txt,1613.2642919510477,1738.6763323023877,92.78692428134299
points_prob410_4.txt,1634.4773232496536,1680.162110944082,97.28092977476095
points_prob410_40.txt,1640.9319537063811,1695.7543973863817,96.76707642542476
points_prob410_41.txt,1650.5988523714327,1708.7965979521096,96.59422627301439
points_prob410_42.txt,1646.2265747651536,1723.1724131621884,95.53464077016926
points_prob410_43.txt,1682.6856979823494,2170.92112738791,77.51021797862302
points_prob410_44.txt,1613.740838767359,1746.9857802388574,92.37286628324586
points_prob410_45.txt,1645.9206271853204,1672.0832231728386,98.43532931704956
points_prob410_46.txt,1654.0283915435925,2159.082647286474,76.60792390797862
points_prob410_47.txt,1643.7000888008733,1723.1689797056226,95.38821254092416
points_prob410_48.txt,1638.9175092745543,586.029351835236,279.6647478734719
points_prob410_49.txt,1650.5960225356644,1712.751555283125,96.37101291452711
points_prob410_5.txt,1628.7857057911015,575.8254536175048,282.86101205818375
points_prob410_50.txt,1643.8895593354855,566.9803617857451,289.93765395294076
points_prob410_51.txt,1607.3012530955284,1708.552852152366,94.07383863312833
points_prob410_52.txt,1617.9733891641736,1668.2217866083674,96.98790665320628
points_prob410_53.txt,1635.1825067027744,1670.801614032634,97.86814263101591
points_prob410_54.txt,1636.4503699635604,1698.1537898099075,96.36644100100885
points_prob410_55.txt,1636.2413937600636,565.3316165018159,289.43037077686733
points_prob410_56.txt,1643.447128715076,561.0458423249511,292.9256407827029
points_prob410_57.txt,1621.3064850663868,1717.8415681477784,94.38044317524123
points_prob410_58.txt,1656.8618852808,1678.582351475428,98.7060232001405
points_prob410_59.txt,1620.6331416780051,1719.4878584024618,94.25092092151785
points_prob410_6.txt,1633.1359321539226,1684.2579368109941,96.96471641666318
points_prob410_60.txt,1648.3805876541908,554.960549357023,297.02662460674077
points_prob410_61.txt,1612.962649849931,1712.38478654348,94.19393716442454
points_prob410_62.txt,1622.0790571211946,1670.6752210845598,97.09122614916036
points_prob410_63.txt,1626.909018815421,2141.062398569129,75.98606280240517
points_prob410_64.txt,1691.6855998618917,1694.8962664244514,99.81056855064452
points_prob410_65.txt,1618.7886581878463,1762.7288671658628,91.83423998669487
points_prob410_66.txt,1616.727842931676,1679.8898468334714,96.24011038456756
points_prob410_67.txt,1678.283902326914,1683.141104400078,99.71142038772233
points_prob410_68.txt,1625.7194514892956,1741.2329155848554,93.36599583768145
points_prob410_69.txt,1652.9271592383607,1698.5483943178665,97.31410448874334
points_prob410_7.txt,1634.6537853181737,1731.4931286970477,94.40717714821393
points_prob410_70.txt,1639.6513489796125,1697.2457523040493,96.60659611336477
points_prob410_71.txt,1656.2830876150774,1698.3184012005472,97.52488617235997
points_prob410_72.txt,1654.5886534121555,1717.0098098896603,96.36454281635605
points_prob410_73.txt,1682.7667408939005,1727.735884537282,97.39722118144088
points_prob410_74.txt,1612.5830528564911,1757.126144890185,91.7738921332408
points_prob410_75.txt,1641.7911471172529,1674.343400070504,98.05581979468009
points_prob410_76.txt,1653.5092935554803,1706.1610665937728,96.9140209521128
points_prob410_77.txt,1666.7205046558909,1722.7610383212204,96.74705124978104
points_prob410_78.txt,1665.0880306788627,2188.7194865533384,76.07589921451934
points_prob410_79.txt,1635.3836978274499,1737.0765533440808,94.1457470414381
points_prob410_8.txt,1617.7961237730951,1710.1904359693017,94.59742551163085
points_prob410_80.txt,1629.0093415028873,560.8155775247928,290.471485954912
points_prob410_81.txt,1655.3659927370566,552.8578662538914,299.41981362292046
points_prob410_82.txt,1655.1185538430718,1722.8243425871954,96.07007011275168
points_prob410_83.txt,1623.256789538403,1733.1872582667866,93.65732305011774
points_prob410_84.txt,1613.2190300508355,93.7881569497765,1720.0668853261645
points_prob410_85.txt,1659.1436559954577,94.66736326740362,1752.6036415622268
points_prob410_86.txt,1629.2471366976952,1723.9848002584536,94.50472744617264
points_prob410_87.txt,1644.814540269515,1689.5328016635497,97.35321733025815
points_prob410_88.txt,1645.0965815310778,1712.94549521351,96.03905005313815
points_prob410_89.txt,1658.2454758641352,1714.7445175989783,96.70510439572921
points_prob410_9.txt,1637.3999182927398,2178.287155062526,75.16914904847519
points_prob410_90.txt,1627.5003308991506,2150.4645876408476,75.68133603560469
points_prob410_91.txt,1684.5908301592601,2139.8012943212684,78.72650767292866
points_prob410_92.txt,1673.5987920631685,1759.8482745516726,95.0990387219332
points_prob410_93.txt,1660.0130031132032,1737.5259293102893,95.53889096619957
points_prob410_94.txt,1667.177018632814,1721.1500882609914,96.864127655322
points_prob410_95.txt,1652.914174751285,1727.1111042676112,95.70398630794573
points_prob410_96.txt,1667.1588603788387,1717.2028982827578,97.08572365246039
points_prob410_97.txt,1646.6456209426815,1733.0285467839049,95.01549319533542
points_prob410_98.txt,1674.1540467108937,565.5827106392699,296.00516692220344
points_prob410_99.txt,1637.2080863799865,1748.0269869075535,93.66034384150913
